Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·in),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
20.641089999999853,1344,,,,0.099609375,0.1328125,-0.92578125,,,24.201957624560684,1.5658277665307296,0,0,37.89609725293722,,0,,,0.58203125,,
20.665765000000132,1344,,,,-0.09375,0.076171875,-0.90625,,,24.20193193409343,1.5712615087164052,0,0,38.02756408461539,,0,,,0.576171875,,
20.693789999999805,1344,,,,-0.21875,0.021484375,-1.20703125,,-0.8434862528557373,24.20154891945227,1.58127063492409,0,0,38.269198626008716,,0,,0,0.57421875,,
20.717850000000094,1344,,,,0,0.03515625,-0.93359375,,,24.201052061296842,1.5766383874299001,0,0,38.15630769603011,,0,,,0.576171875,,
20.741980000000215,1344,,,,-0.19921875,-0.056640625,-1.08984375,,,24.201216141556966,1.575770511846353,0,0,38.13556274668544,,0,,,0.57421875,,
20.766790000000036,1344,,,,-0.265625,0.255859375,-0.8984375,-1.4489500950427179,,24.200986268752594,1.5822479362496333,0,0,38.29196057893951,0,0,0,0,0.576171875,,
20.792225000000094,1344,,,,0.1875,-0.1953125,-1.0390625,,,24.200562620229523,1.590638019349212,0,0,38.494334993378466,,0,,,0.580078125,,
20.81466000000015,1344,,,,-0.2109375,0.3515625,-0.9765625,,,24.20048886155409,1.5853202996947906,0,0,38.36552625475937,,0,,,0.58203125,,
20.842169999999925,1349,,,,-0.015625,0.080078125,-0.95703125,,-0.8432117670300822,24.200490695314596,1.5773571271434348,0,0,38.172816478622856,,0,,0,0.572265625,,
20.868915000000037,1354,,,,0.23828125,-0.1796875,-0.943359375,,,24.19891177379882,1.6157833647421462,0,0,39.100199088966995,,0,,,0.57421875,,
20.893460000000196,1354,,,,-0.13671875,0.361328125,-1.072265625,,,24.199261351774414,1.595369089645983,0,0,38.606753552885564,,0,,,0.568359375,,
20.919310000000056,1354,,,,-0.15625,0.25390625,-1.0546875,-1.4363457764629126,,24.197417161468962,1.6493706463475628,0,0,39.91050958355367,0,0,0,0,0.5703125,,
20.94177000000002,1354,,,,-0.26953125,0.310546875,-1.1796875,,,24.196857573012927,1.668303435247939,0,0,40.36770061126257,,0,,,0.58203125,,
20.965314999999944,1354,,,,0,0.294921875,-0.9375,,,24.1959789204714,1.6794385504415137,0,0,40.635659764709914,,0,,,0.5859375,,
20.99369000000018,1354,,,,-0.09375,0.03515625,-1.0546875,,-0.8186608326529209,24.196126985007915,1.678891059355142,0,0,40.622661266151475,,0,,0,0.5859375,,
21.01885499999998,1354,,,,-0.0625,-0.14453125,-1.13671875,,,24.196400380735174,1.6847092351019222,0,0,40.76389917764821,,0,,,0.583984375,,
21.041584999999962,1354,,,,-0.07421875,-0.056640625,-1,,,24.19682339731828,1.6874880507993437,0,0,40.831850350276575,,0,,,0.58203125,,
21.070364999999992,1354,,,,-0.203125,0.142578125,-0.806640625,-1.4284899491589909,,24.19740720665839,1.6862497670415864,0,0,40.802872265238115,0,0,0,0,0.5859375,,
21.093675000000047,1354,,,,0.0625,0.544921875,-0.978515625,,,24.1974139579458,1.6831971450561483,0,0,40.72901809175616,,0,,,0.583984375,,
21.114955000000073,1354,,,,0.328125,0.310546875,-0.876953125,,,24.197071788284788,1.6781665367164074,0,0,40.60671616162417,,0,,,0.591796875,,
21.139095000000204,1354,,,,0.59375,0.23046875,-0.880859375,,-0.8087771542862274,24.197273763793827,1.66963315777806,0,0,40.400570603863294,,0,,0,0.60546875,,
21.160959999999964,1354,,,,-0.38671875,0.267578125,-0.96875,,,24.19717496055185,1.6571876268666248,0,0,40.099258949753434,,0,,,0.61328125,,
21.183679999999935,1354,,,,-0.234375,-0.544921875,-1.078125,,,24.196902856871702,1.6605342721645422,0,0,40.179786474071584,,0,,,0.619140625,,
21.20626000000001,1354,,,,-0.421875,-0.251953125,-1.4296875,-1.4080182087180702,,24.1976452948238,1.6572453457343863,0,0,40.101435042578316,0,0,0,0,0.625,,
21.229800000000047,1354,,,,-0.349609375,-0.1640625,-1.103515625,,,24.19749377319192,1.6475033000568415,0,0,39.86545084443856,,0,,,0.62890625,,
21.251534999999915,1354,,,,-0.234375,-0.365234375,-1.0546875,,,24.19747259009815,1.6581194963143169,0,0,40.12230106317303,,0,,,0.62890625,,
21.274050000000045,1354,,,,-0.3125,-0.044921875,-0.95703125,,,24.19756966522978,1.6530368669144269,0,0,39.99947474635501,,0,,,0.62890625,,
21.29583499999996,1354,,,,-0.111328125,-0.431640625,-1.099609375,,-0.8244309036023976,24.197588177764697,1.66063644613001,0,0,40.183396836440714,,0,,0,0.62890625,,
21.31838500000001,1354,,,,-0.1875,0.328125,-1.34765625,,,24.197642848821282,1.668245627799369,0,0,40.367611885596766,,0,,,0.63671875,,
21.340899999999905,1354,,,,0,0.642578125,-0.953125,,,24.197484043119722,1.6810636392474614,0,0,40.677510586159215,,0,,,0.642578125,,
21.36724500000011,1354,,,,0.296875,-0.107421875,-0.916015625,-1.408554955476605,,24.193780701344064,1.7698521479324743,0,0,42.81941474088104,0,0,0,0,0.646484375,,
