Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·in),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
21.750094999999973,1339,,,,-0.07421875,0.150390625,-0.9453125,,,24.659500172895246,1.5479496620807134,0,0,38.17166495971249,,0,,,0.54296875,,
21.783175000000046,1339,,,,-0.134765625,0.115234375,-0.919921875,-1.4159786554841245,,24.660055433880213,1.5479553443735874,0,0,38.172664601423804,0,0,0,0,0.537109375,,
21.81173999999999,1339,,,,-0.017578125,0.1953125,-0.93359375,,,24.66048249624994,1.5380952003984156,0,0,37.93016976699117,,0,,,0.54296875,,
21.837819999999947,1339,,,,-0.037109375,-0.337890625,-1.083984375,,-0.679629044003658,24.66002468041694,1.5388327660579142,0,0,37.94765399002243,,0,,0,0.541015625,,
21.86843499999994,1339,,,,0.07421875,0.0703125,-0.92578125,,,24.65994346152701,1.5375348068843662,0,0,37.91552140789832,,0,,,0.541015625,,
21.910359999999987,1339,,,,-0.15625,0.044921875,-1.22265625,,,24.660159129488843,1.5362116802239347,0,0,37.88322449090166,,0,,,0.537109375,,
21.935834999999962,1339,,,,-0.046875,0.09375,-0.943359375,-1.416634311440138,,24.659957622835044,1.5364677031913916,0,0,37.88922844955441,0,0,0,0,0.5390625,,
21.960594999999973,1339,,,,0.0234375,-0.099609375,-1.0546875,,,24.660022899048133,1.5259536621681122,0,0,37.63005225195201,,0,,,0.541015625,,
21.990040000000036,1339,,,,-0.048828125,0.173828125,-1.03125,,-0.6789692453983635,24.66018790464782,1.532379737438407,0,0,37.78877226650601,,0,,0,0.5390625,,
22.015400000000025,1339,,,,-0.0234375,0.0078125,-0.91796875,,,24.659768241416693,1.5328200596563324,0,0,37.798987426919666,,0,,,0.533203125,,
22.047824999999953,1339,,,,-0.19921875,0.2421875,-1.017578125,,,24.659566533199346,1.5533922754429772,0,0,38.30598016844402,,0,,,0.53125,,
22.07813500000001,1339,,,,0.0703125,-0.25,-0.9296875,-1.41841805657081,,24.659427085164488,1.5499134262379122,0,0,38.21997712263126,0,0,0,0,0.537109375,,
22.10385499999998,1339,,,,0.037109375,-0.23046875,-0.916015625,,,24.65897536947579,1.5544645366159013,0,0,38.33150272113511,,0,,,0.53515625,,
22.12695999999996,1339,,,,-0.13671875,0.484375,-1.130859375,,-0.6787144106027047,24.658567743732398,1.5562801741441759,0,0,38.375640102361814,,0,,0,0.533203125,,
